country,indicator,year,value
MY,gdp_per_capita,1998,3294.30978444095
MY,gdp_per_capita,1999,3527.81581379249
MY,gdp_per_capita,2000,4083.52874483605
MY,gdp_per_capita,2001,3943.79943910239
MY,gdp_per_capita,2002,4184.03163773539
MY,gdp_per_capita,2003,4465.32194567208
MY,gdp_per_capita,2004,4939.24851854427
MY,gdp_per_capita,2005,5555.58179951206
MY,gdp_per_capita,2006,6158.40785533236
MY,gdp_per_capita,2007,7168.93031942508
MY,gdp_per_capita,2008,8371.82156086005
MY,gdp_per_capita,2009,7191.43287234626
MY,gdp_per_capita,2010,8899.34505544675
MY,gdp_per_capita,2011,10217.1068585031
MY,gdp_per_capita,2012,10600.5744240026
MY,gdp_per_capita,2013,10713.6407638899
MY,gdp_per_capita,2014,11013.3107334403
MY,gdp_per_capita,2015,9648.6797937523
MY,gdp_per_capita,2016,9476.53409809923
MY,gdp_per_capita,2017,9862.54806612235
MY,gdp_per_capita,2018,10901.8019954421
MY,gdp_per_capita,2019,10920.191763972
MY,gdp_per_capita,2020,9957.52626697613
MY,gdp_per_capita,2021,10903.1037480772
MY,gdp_per_capita,2022,11754.5678336248
MY,gdp_per_capita,2023,11386.0395636528
MY,gdp_per_capita,2024,11874.4273684245
MY,population,1960,7956197.0
MY,population,1961,8164443.0
MY,population,1962,8380172.0
MY,population,1963,8602160.0
MY,population,1964,8828406.0
MY,population,1965,9056408.0
MY,population,1966,9284688.0
MY,population,1967,9507099.0
MY,population,1968,9725281.0
MY,population,1969,9947597.0
MY,population,1970,10178802.0
MY,population,1971,10423453.0
MY,population,1972,10676835.0
MY,population,1973,10935621.0
MY,population,1974,11200906.0
MY,population,1975,11471914.0
MY,population,1976,11750097.0
MY,population,1977,12035713.0
MY,population,1978,12328157.0
MY,population,1979,12627862.0
MY,population,1980,12983363.0
MY,population,1981,13399203.0
MY,population,1982,13832798.0
MY,population,1983,14285907.0
MY,population,1984,14759009.0
MY,population,1985,15252258.0
MY,population,1986,15760419.0
MY,population,1987,16276737.0
MY,population,1988,16796605.0
MY,population,1989,17314997.0
MY,population,1990,17833171.0
MY,population,1991,18342464.0
MY,population,1992,18834572.0
MY,population,1993,19322664.0
MY,population,1994,19820446.0
MY,population,1995,20330599.0
MY,population,1996,20850087.0
MY,population,1997,21375218.0
MY,population,1998,21906713.0
MY,population,1999,22435531.0
MY,population,2000,22967816.0
MY,population,2001,23526538.0
MY,population,2002,24102477.0
MY,population,2003,24679602.0
MY,population,2004,25256772.0
MY,population,2005,25836071.0
MY,population,2006,26417909.0
MY,population,2007,26998389.0
MY,population,2008,27570059.0
MY,population,2009,28124778.0
MY,population,2010,28655776.0
MY,population,2011,29162039.0
MY,population,2012,29662831.0
MY,population,2013,30174265.0
MY,population,2014,30696137.0
MY,population,2015,31232798.0
MY,population,2016,31789685.0
MY,population,2017,32355644.0
MY,population,2018,32910967.0
MY,population,2019,33440596.0
MY,population,2020,33889558.0
MY,population,2021,34282399.0
MY,population,2022,34695493.0
MY,population,2023,35126298.0
MY,population,2024,35557673.0
MY,poverty_headcount,1984,6.7
MY,poverty_headcount,1987,5.9
MY,poverty_headcount,1989,4.9
MY,poverty_headcount,1992,5.0
MY,poverty_headcount,1995,5.2
MY,poverty_headcount,1997,1.7
MY,poverty_headcount,2003,3.2
MY,poverty_headcount,2006,1.7
MY,poverty_headcount,2008,1.5
MY,poverty_headcount,2011,0.4
MY,poverty_headcount,2013,0.1
MY,poverty_headcount,2015,0.1
MY,poverty_headcount,2018,0.0
MY,poverty_headcount,2021,0.0
MY,school_enrollment,1970,87.01569
MY,school_enrollment,1971,86.73464
MY,school_enrollment,1972,87.76241
MY,school_enrollment,1994,97.25382
MY,school_enrollment,1998,95.78351
MY,school_enrollment,1999,95.61761
MY,school_enrollment,2000,98.41488
MY,school_enrollment,2001,97.81452
MY,school_enrollment,2002,96.5906
MY,school_enrollment,2003,97.09317
MY,school_enrollment,2004,99.37525
MY,school_enrollment,2005,99.59294
MY,school_enrollment,2006,95.4107
MY,school_enrollment,2007,95.11282
MY,school_enrollment,2008,95.06773
MY,school_enrollment,2009,95.86919
MY,school_enrollment,2010,96.23306
MY,school_enrollment,2011,97.06133
MY,school_enrollment,2012,98.54356
MY,school_enrollment,2013,99.66427
MY,school_enrollment,2014,99.8924
MY,school_enrollment,2015,99.51663
MY,school_enrollment,2016,99.82064
MY,school_enrollment,2017,99.64564
MY,unemployment_rate,1991,3.7
MY,unemployment_rate,1992,3.71
MY,unemployment_rate,1993,4.11
MY,unemployment_rate,1994,3.64
MY,unemployment_rate,1995,3.15
MY,unemployment_rate,1996,2.52
MY,unemployment_rate,1997,2.45
MY,unemployment_rate,1998,3.2
MY,unemployment_rate,1999,3.43
MY,unemployment_rate,2000,3.0
MY,unemployment_rate,2001,3.53
MY,unemployment_rate,2002,3.48
MY,unemployment_rate,2003,3.61
MY,unemployment_rate,2004,3.54
MY,unemployment_rate,2005,3.53
MY,unemployment_rate,2006,3.32
MY,unemployment_rate,2007,3.31
MY,unemployment_rate,2008,3.34
MY,unemployment_rate,2009,3.62
MY,unemployment_rate,2010,3.32
MY,unemployment_rate,2011,3.05
MY,unemployment_rate,2012,3.04
MY,unemployment_rate,2013,3.14
MY,unemployment_rate,2014,2.88
MY,unemployment_rate,2015,3.1
MY,unemployment_rate,2016,3.44
MY,unemployment_rate,2017,3.41
MY,unemployment_rate,2018,3.3
MY,unemployment_rate,2019,3.33
MY,unemployment_rate,2020,4.54
MY,unemployment_rate,2021,4.64
MY,unemployment_rate,2022,3.93
MY,unemployment_rate,2023,3.858
MY,unemployment_rate,2024,3.846
MY,unemployment_rate,2025,3.764
PH,agriculture_value,1960,23.7081886401864
PH,agriculture_value,1961,23.6453816548095
PH,agriculture_value,1962,23.8050235723976
PH,agriculture_value,1963,24.4045616089742
PH,agriculture_value,1964,23.7597278373505
PH,agriculture_value,1965,24.2669861645514
PH,agriculture_value,1966,24.2495548613285
PH,agriculture_value,1967,24.4306398737826
PH,agriculture_value,1968,26.1283864573497
PH,agriculture_value,1969,26.7908574444179
PH,agriculture_value,1970,26.3588782659169
PH,agriculture_value,1971,27.0528960689863
PH,agriculture_value,1972,26.2174506850867
PH,agriculture_value,1973,27.1991178494379
PH,agriculture_value,1974,27.6300031133891
PH,agriculture_value,1975,26.9446902223849
PH,agriculture_value,1976,25.91656232506
PH,agriculture_value,1977,25.3814929310542
PH,agriculture_value,1978,24.9110577412843
PH,agriculture_value,1979,24.1817325811521
PH,agriculture_value,1980,22.0315834069677
PH,agriculture_value,1981,21.8080621819015
PH,agriculture_value,1982,20.4230485292463
PH,agriculture_value,1983,19.5239809608368
PH,agriculture_value,1984,21.6852969541723
PH,agriculture_value,1985,21.5944650234403
PH,agriculture_value,1986,21.0293839086533
PH,agriculture_value,1987,21.0794353560415
PH,agriculture_value,1988,20.110454501016
PH,agriculture_value,1989,19.8651101063321
PH,agriculture_value,1990,19.1598428879723
PH,agriculture_value,1991,18.3384614659452
PH,agriculture_value,1992,19.1073217284293
PH,agriculture_value,1993,18.9079534983303
PH,agriculture_value,1994,19.2600358538901
PH,agriculture_value,1995,18.9251458784336
PH,agriculture_value,1996,18.0136454030734
PH,agriculture_value,1997,16.4491020670556
PH,agriculture_value,1998,14.7466733129599
PH,agriculture_value,1999,15.1943554182619
PH,agriculture_value,2000,13.9410952116747
PH,agriculture_value,2001,13.302809302832
PH,agriculture_value,2002,13.4484134145704
PH,agriculture_value,2003,13.1509476628836
PH,agriculture_value,2004,13.9844036917201
PH,agriculture_value,2005,13.517547003593
PH,agriculture_value,2006,13.3612491069675
PH,agriculture_value,2007,13.606507617711
PH,agriculture_value,2008,14.5160747573134
PH,agriculture_value,2009,14.5402133153152
PH,agriculture_value,2010,13.7488650524217
PH,agriculture_value,2011,14.0957351510823
PH,agriculture_value,2012,13.0958070106782
PH,agriculture_value,2013,12.4734251044125
PH,agriculture_value,2014,12.2716816211446
PH,agriculture_value,2015,10.9964991548623
PH,agriculture_value,2016,10.2051255325616
PH,agriculture_value,2017,10.1829541314109
PH,agriculture_value,2018,9.65014035815306
PH,agriculture_value,2019,8.82032374730525
PH,agriculture_value,2020,10.1853110317615
PH,agriculture_value,2021,10.0691640204876
PH,agriculture_value,2022,9.55176804414326
PH,agriculture_value,2023,9.40036652870699
PH,agriculture_value,2024,9.08252678487007
PH,population,1960,27891897.0
PH,population,1961,28792621.0
PH,population,1962,29723536.0
PH,population,1963,30674731.0
PH,population,1964,31643032.0
PH,population,1965,32625316.0
PH,population,1966,33617170.0
PH,population,1967,34621320.0
PH,population,1968,35638342.0
PH,population,1969,36660799.0
PH,population,1970,37622204.0
PH,population,1971,38518659.0
PH,population,1972,39408560.0
PH,population,1973,40294130.0
PH,population,1974,41174341.0
PH,population,1975,42120826.0
PH,population,1976,43201488.0
PH,population,1977,44367962.0
PH,population,1978,45575281.0
PH,population,1979,46807103.0
PH,population,1980,48043740.0
PH,population,1981,49311727.0
PH,population,1982,50695707.0
PH,population,1983,52194620.0
PH,population,1984,53726181.0
PH,population,1985,55213006.0
PH,population,1986,56645077.0
PH,population,1987,58157496.0
PH,population,1988,59739052.0
PH,population,1989,61265260.0
PH,population,1990,62854666.0
PH,population,1991,64382249.0
PH,population,1992,65926125.0
PH,population,1993,67530621.0
PH,population,1994,69019291.0
PH,population,1995,70546246.0
PH,population,1996,72190242.0
PH,population,1997,73908810.0
PH,population,1998,75791024.0
PH,population,1999,77753257.0
PH,population,2000,79625397.0
PH,population,2001,81401488.0
PH,population,2002,83068889.0
PH,population,2003,84731835.0
PH,population,2004,86394504.0
PH,population,2005,88015962.0
PH,population,2006,89508986.0
PH,population,2007,91075184.0
PH,population,2008,92699095.0
PH,population,2009,94384250.0
PH,population,2010,96337125.0
PH,population,2011,98248614.0
PH,population,2012,100175512.0
PH,population,2013,102076336.0
PH,population,2014,103767130.0
PH,population,2015,105312992.0
PH,population,2016,106735719.0
PH,population,2017,108119693.0
PH,population,2018,109465287.0
PH,population,2019,110804683.0
PH,population,2020,112081264.0
PH,population,2021,113100950.0
PH,population,2022,113964338.0
PH,population,2023,114891199.0
PH,population,2024,115843670.0
PH,poverty_headcount,1985,43.3
PH,poverty_headcount,1988,41.0
PH,poverty_headcount,1991,40.6
PH,poverty_headcount,1994,38.8
PH,poverty_headcount,1997,30.7
PH,poverty_headcount,2000,25.9
PH,poverty_headcount,2003,24.3
PH,poverty_headcount,2006,26.1
PH,poverty_headcount,2009,22.0
PH,poverty_headcount,2012,21.3
PH,poverty_headcount,2015,14.6
PH,poverty_headcount,2018,8.3
PH,poverty_headcount,2021,8.1
PH,poverty_headcount,2023,5.3
PH,school_enrollment,1976,96.79226
PH,school_enrollment,1979,96.17531
PH,school_enrollment,1981,93.15358
PH,school_enrollment,1982,93.16523
PH,school_enrollment,1983,91.57376
PH,school_enrollment,1984,90.89301
PH,school_enrollment,1985,94.43847
PH,school_enrollment,1986,93.83803
PH,school_enrollment,1987,94.10697
PH,school_enrollment,1988,96.14788
PH,school_enrollment,1989,97.64527
PH,school_enrollment,1992,95.62759
PH,school_enrollment,1993,94.67716
PH,school_enrollment,1994,93.04913
PH,school_enrollment,1996,95.75706
PH,school_enrollment,1998,91.8589
PH,school_enrollment,1999,88.98721
PH,school_enrollment,2001,89.53385
PH,school_enrollment,2002,89.63244
PH,school_enrollment,2003,89.90912
PH,school_enrollment,2004,89.35752
PH,school_enrollment,2005,88.55488
PH,school_enrollment,2006,86.79077
PH,school_enrollment,2007,87.09612
PH,school_enrollment,2008,88.12346
PH,school_enrollment,2009,89.88861
PH,school_enrollment,2014,95.36339
PH,school_enrollment,2015,95.0759
PH,school_enrollment,2016,94.36604
PH,school_enrollment,2017,93.7756
PH,unemployment_rate,1991,3.727
PH,unemployment_rate,1992,3.849
PH,unemployment_rate,1993,3.869
PH,unemployment_rate,1994,3.767
PH,unemployment_rate,1995,3.68
PH,unemployment_rate,1996,3.607
PH,unemployment_rate,1997,3.592
PH,unemployment_rate,1998,3.697
PH,unemployment_rate,1999,3.751
PH,unemployment_rate,2000,3.77
PH,unemployment_rate,2001,3.698
PH,unemployment_rate,2002,3.616
PH,unemployment_rate,2003,3.527
PH,unemployment_rate,2004,3.554
PH,unemployment_rate,2005,3.795
PH,unemployment_rate,2006,4.052
PH,unemployment_rate,2007,3.434
PH,unemployment_rate,2008,3.72
PH,unemployment_rate,2009,3.858
PH,unemployment_rate,2010,3.605
PH,unemployment_rate,2011,3.592
PH,unemployment_rate,2012,3.504
PH,unemployment_rate,2013,3.497
PH,unemployment_rate,2014,3.6
PH,unemployment_rate,2015,3.068
PH,unemployment_rate,2016,2.695
PH,unemployment_rate,2017,2.552
PH,unemployment_rate,2018,2.338
PH,unemployment_rate,2019,2.237
PH,unemployment_rate,2020,2.522
PH,unemployment_rate,2021,3.398
PH,unemployment_rate,2022,2.598
PH,unemployment_rate,2023,2.2
PH,unemployment_rate,2024,2.202
PH,unemployment_rate,2025,2.235
